122,37994,GroupCuisine,268562400,31,5,"['263213024', 'False', 'no', '1583245749000', '0']","['190496289', 'False', 'yes', '1582306466000', '1']","['41855802', 'False', 'yes', '1583116128000', '0']","['264380283', 'False', 'yes', '1581650496000', '0']","['5520020', 'True', 'yes', '1581364037000', '25']","['286994045', 'False', 'no', '1581202420000', '0']","['217858319', 'False', 'yes', '1581263472000', '0']"
127,37994,GroupCuisine,nbljqrybcfblb,6,6,"['197904545', 'False', 'yes', '1583677277000', '0']","['216020538', 'True', 'yes', '1583533487000', '0']","['39859452', 'False', 'yes', '1583537258000', '0']","['234104531', 'False', 'yes', '1583687455000', '0']","['143539262', 'False', 'yes', '1583539640000', '0']","['217310467', 'False', 'yes', '1583685640000', '0']"
163,37994,GroupCuisine,269131690,5,5,"['9452623', 'True', 'yes', '1583160609000', '0']","['114389972', 'False', 'yes', '1585153471000', '0']","['281409147', 'False', 'yes', '1584104046000', '0']","['2022183', 'False', 'no', '1584707375000', '0']","['305219157', 'False', 'yes', '1585085277000', '0']","['199388018', 'False', 'yes', '1583668964000', '0']","['293885002', 'False', 'no', '1585172074000', '0']"
196,37994,GroupCuisine,270027466,26,4,"['121319392', 'False', 'yes', '1586800150000', '2']","['305986563', 'False', 'yes', '1586951899000', '0']","['5520020', 'True', 'yes', '1586799818000', '20']","['273063881', 'False', 'yes', '1586800738000', '0']","['264747038', 'False', 'no', '1586957133000', '0']"
585,12542,nyc-astrology,268717706,59,59,"['304144477', 'False', 'yes', '1583717631000', '0']","['192680650', 'False', 'no', '1584043870000', '0']","['12208247', 'False', 'no', '1584046113000', '0']","['201937691', 'False', 'no', '1584046849000', '0']","['186039576', 'False', 'no', '1583796848000', '0']","['184159836', 'False', 'no', '1583697021000', '0']","['260527858', 'False', 'no', '1583974685000', '0']","['277332196', 'False', 'no', '1584040504000', '0']","['15422021', 'False', 'yes', '1583726854000', '0']","['9128682', 'False', 'yes', '1583952504000', '0']","['12255977', 'False', 'no', '1584023742000', '0']","['270907455', 'False', 'no', '1583958753000', '0']","['22146461', 'False', 'yes', '1582731532000', '0']","['206470067', 'False', 'yes', '1582417203000', '0']","['299250224', 'False', 'no', '1584006892000', '0']","['29210992', 'False', 'yes', '1584012860000', '0']","['264103015', 'False', 'no', '1583958688000', '0']","['282505023', 'False', 'yes', '1583543534000', '0']","['280264791', 'False', 'no', '1583977050000', '0']","['8232688', 'False', 'no', '1583989540000', '0']","['265562741', 'False', 'yes', '1581972788000', '0']","['81730472', 'False', 'no', '1583966152000', '0']","['38672652', 'False', 'no', '1584043064000', '0']","['86343192', 'True', 'yes', '1581717061000', '0']","['303755117', 'False', 'no', '1584046444000', '0']","['14330115', 'False', 'yes', '1581718614000', '0']","['274043168', 'False', 'no', '1583950088000', '0']","['63435892', 'False', 'yes', '1581957136000', '0']","['182484898', 'False', 'yes', '1582385059000', '0']","['46001072', 'False', 'no', '1584034596000', '0']","['233149375', 'False', 'no', '1584028565000', '0']","['9081207', 'False', 'yes', '1581957223000', '0']","['225626201', 'False', 'no', '1584020909000', '0']","['98830322', 'False', 'yes', '1582982695000', '0']","['225261521', 'False', 'yes', '1581791338000', '0']","['282173947', 'False', 'yes', '1582138465000', '0']","['103512882', 'False', 'yes', '1581980827000', '0']","['59372362', 'False', 'yes', '1581884408000', '0']","['303325721', 'False', 'no', '1584024527000', '0']","['21099731', 'False', 'yes', '1583539329000', '0']","['301491112', 'False', 'yes', '1582908501000', '0']","['195818373', 'False', 'yes', '1582224661000', '0']","['303093134', 'False', 'yes', '1583925192000', '0']","['276614882', 'False', 'no', '1583872680000', '0']","['8328288', 'False', 'no', '1583949720000', '0']","['8920963', 'False', 'no', '1584048654000', '0']","['10586957', 'False', 'yes', '1583498116000', '0']","['223107823', 'False', 'no', '1583798467000', '0']","['302376215', 'False', 'yes', '1583715370000', '0']","['88419722', 'False', 'no', '1584034992000', '0']","['47577952', 'False', 'yes', '1582708793000', '0']","['193978907', 'False', 'yes', '1582058722000', '0']","['12993906', 'False', 'yes', '1582043981000', '0']","['10366287', 'False', 'no', '1583981165000', '0']","['42915092', 'False', 'no', '1584026579000', '0']","['236145928', 'False', 'yes', '1582236495000', '0']","['67343162', 'False', 'yes', '1582605837000', '0']","['12233971', 'False', 'no', '1582879066000', '0']","['7816401', 'False', 'no', '1584043328000', '0']","['14463154', 'False', 'yes', '1581974353000', '0']","['270761863', 'False', 'no', '1583502560000', '0']","['8638841', 'False', 'yes', '1581957762000', '0']","['296739865', 'False', 'no', '1583949448000', '0']","['76795792', 'False', 'yes', '1583617244000', '0']","['41614462', 'False', 'no', '1584035678000', '0']","['303746921', 'False', 'no', '1584030572000', '0']","['247463899', 'False', 'yes', '1584038451000', '0']","['277522408', 'False', 'yes', '1583344314000', '0']","['212476808', 'False', 'yes', '1581957537000', '0']","['188788248', 'False', 'no', '1583840387000', '0']","['107435632', 'False', 'yes', '1583027682000', '0']","['254490897', 'False', 'yes', '1583950734000', '0']","['209517773', 'False', 'no', '1584024066000', '0']","['199429330', 'False', 'no', '1582536306000', '0']","['116902622', 'False', 'yes', '1582481774000', '0']","['165248822', 'False', 'no', '1583759653000', '0']","['206756146', 'False', 'no', '1584028435000', '0']","['282873778', 'False', 'yes', '1582119241000', '0']","['208695305', 'False', 'yes', '1582228945000', '0']","['128456642', 'False', 'no', '1584034980000', '0']","['276434637', 'False', 'yes', '1582558071000', '0']","['277080350', 'False', 'yes', '1581958172000', '0']","['42537272', 'False', 'yes', '1583727100000', '0']","['213878870', 'False', 'no', '1583935804000', '0']","['9108864', 'False', 'no', '1583969868000', '0']","['768977', 'False', 'yes', '1581957490000', '0']","['148544932', 'False', 'no', '1584044638000', '0']","['12106890', 'False', 'no', '1583949872000', '0']","['256142777', 'False', 'no', '1583948518000', '0']","['2162881', 'False', 'no', '1584044438000', '0']","['232141157', 'False', 'no', '1584051706000', '0']","['192220127', 'False', 'yes', '1581979344000', '0']","['154270372', 'False', 'yes', '1582176731000', '0']","['6986729', 'False', 'yes', '1583842957000', '0']","['299205340', 'False', 'yes', '1582855731000', '0']","['303201107', 'False', 'yes', '1582483924000', '0']","['12820263', 'False', 'no', '1584029299000', '0']","['190074519', 'False', 'no', '1583516703000', '0']","['199020111', 'False', 'yes', '1581743065000', '0']","['11058882', 'False', 'no', '1584024030000', '0']","['43185232', 'False', 'no', '1584048173000', '0']","['295404860', 'False', 'yes', '1583635121000', '0']","['199392854', 'False', 'yes', '1581968589000', '0']","['257928286', 'False', 'no', '1584046295000', '0']","['223190486', 'False', 'no', '1584046203000', '0']","['7859071', 'False', 'no', '1584041967000', '0']","['193159865', 'False', 'yes', '1583178491000', '0']","['3134145', 'False', 'yes', '1583105234000', '0']","['186805290', 'False', 'no', '1584036636000', '0']","['47955052', 'False', 'yes', '1582489773000', '0']","['207373577', 'False', 'yes', '1582220330000', '0']","['163595372', 'False', 'no', '1584029308000', '0']","['235132427', 'False', 'no', '1584047144000', '0']","['302989263', 'False', 'yes', '1582214271000', '0']","['303336582', 'False', 'yes', '1582652719000', '0']","['209644339', 'False', 'yes', '1581980686000', '0']","['295400702', 'False', 'no', '1583860798000', '0']","['185937177', 'False', 'no', '1584012035000', '0']"
586,12542,nyc-astrology,270167426,53,51,"['12208247', 'False', 'yes', '1587467782000', '0']","['260527858', 'False', 'yes', '1587578967000', '0']","['1451828', 'True', 'yes', '1587420688000', '0']","['9128682', 'False', 'yes', '1587470262000', '0']","['12255977', 'False', 'yes', '1587423216000', '0']","['13041343', 'False', 'yes', '1587468102000', '0']","['264103015', 'False', 'yes', '1587581416000', '0']","['280264791', 'False', 'yes', '1587654570000', '0']","['8232688', 'False', 'yes', '1587579437000', '0']","['38672652', 'False', 'yes', '1587488839000', '0']","['86343192', 'False', 'yes', '1587433152000', '0']","['274043168', 'False', 'yes', '1587517797000', '0']","['302538815', 'False', 'yes', '1587505058000', '0']","['3477194', 'False', 'yes', '1587651985000', '0']","['186536985', 'False', 'yes', '1587471001000', '0']","['103512882', 'False', 'yes', '1587475682000', '0']","['189265122', 'False', 'yes', '1587495006000', '0']","['301491112', 'False', 'yes', '1587479462000', '0']","['300015728', 'False', 'yes', '1587474627000', '0']","['9760327', 'False', 'yes', '1587471938000', '0']","['276614882', 'False', 'yes', '1587477271000', '0']","['8920963', 'False', 'yes', '1587580025000', '0']","['11662172', 'False', 'yes', '1587587838000', '0']","['146684472', 'False', 'yes', '1587474806000', '0']","['88419722', 'False', 'yes', '1587474481000', '0']","['5861014', 'False', 'yes', '1587580568000', '0']","['10366287', 'False', 'yes', '1587595737000', '0']","['268971287', 'False', 'yes', '1587578933000', '0']","['217609498', 'False', 'yes', '1587467546000', '0']","['234754288', 'False', 'yes', '1587480405000', '0']","['8638841', 'False', 'yes', '1587467466000', '0']","['76795792', 'False', 'yes', '1587494953000', '0']","['295155314', 'False', 'yes', '1587469495000', '0']","['188788248', 'False', 'yes', '1587504155000', '0']","['38078', 'False', 'yes', '1587481815000', '0']","['291279784', 'False', 'yes', '1587593410000', '0']","['234044833', 'False', 'yes', '1587482012000', '0']","['263457984', 'False', 'yes', '1587472900000', '0']","['277080350', 'False', 'yes', '1587467191000', '0']","['185898456', 'False', 'yes', '1587601255000', '0']","['12106890', 'False', 'yes', '1587500209000', '0']","['154270372', 'False', 'yes', '1587523867000', '0']","['6986729', 'False', 'yes', '1587481788000', '0']","['190074519', 'False', 'yes', '1587566603000', '0']","['200552269', 'False', 'yes', '1587678731000', '0']","['295404860', 'False', 'yes', '1587596525000', '0']","['191002405', 'False', 'yes', '1587520581000', '0']","['2188050', 'False', 'yes', '1587474245000', '0']","['223190486', 'False', 'yes', '1587654061000', '0']","['5612683', 'False', 'yes', '1587486672000', '0']","['186051604', 'False', 'yes', '1587490028000', '0']"
597,45494,nycphotography,269087488,7,7,"['263857029', 'False', 'yes', '1583015599000', '0']","['303494432', 'False', 'yes', '1583003268000', '0']","['264487098', 'False', 'yes', '1583337719000', '0']","['2462184', 'True', 'yes', '1582991566000', '0']","['137850582', 'False', 'yes', '1583002534000', '0']","['217310467', 'False', 'yes', '1583412222000', '0']","['295161028', 'False', 'yes', '1582993913000', '0']","['219673646', 'False', 'no', '1583354281000', '0']"
615,142292,Westchester-Singles,268661111,61,31,"['270506791', 'False', 'yes', '1582596234000', '1']","['261946254', 'False', 'yes', '1582762105000', '0']","['259890130', 'False', 'yes', '1581544978000', '1']","['9230165', 'False', 'yes', '1581600230000', '1']","['2327121', 'True', 'yes', '1582515799000', '14']","['295147677', 'False', 'yes', '1582837794000', '1']","['110694312', 'False', 'yes', '1582231083000', '0']","['5517544', 'False', 'yes', '1582817249000', '0']","['71944682', 'False', 'yes', '1581959760000', '0']","['2965490', 'False', 'yes', '1582995186000', '0']","['5803429', 'False', 'yes', '1581608523000', '0']","['300428499', 'False', 'yes', '1581749488000', '0']","['2964294', 'False', 'yes', '1582999520000', '0']","['182571332', 'False', 'yes', '1582994258000', '0']","['148964242', 'False', 'no', '1582570759000', '0']","['2116097', 'False', 'no', '1582992407000', '0']","['303049897', 'False', 'yes', '1582293723000', '0']","['296250165', 'False', 'yes', '1582666960000', '4']","['13937540', 'False', 'yes', '1582341584000', '0']","['279532940', 'False', 'no', '1583009712000', '0']","['159848992', 'False', 'yes', '1581723370000', '0']","['206982396', 'False', 'yes', '1583024068000', '0']","['193339585', 'False', 'yes', '1581868934000', '0']","['289293660', 'False', 'yes', '1583001037000', '1']","['1028860', 'False', 'yes', '1582545220000', '1']","['44190952', 'False', 'yes', '1582516663000', '1']","['24426822', 'False', 'yes', '1582738075000', '1']","['283323746', 'False', 'yes', '1582224209000', '0']","['246470627', 'False', 'yes', '1582573817000', '1']","['187021320', 'False', 'yes', '1581602890000', '0']","['190621544', 'False', 'yes', '1582668394000', '1']","['245975661', 'False', 'yes', '1582515650000', '2']","['301573979', 'False', 'yes', '1582916837000', '0']","['54302712', 'False', 'yes', '1581746357000', '0']"
616,142292,Westchester-Singles,268668193,12,2,"['271880494', 'False', 'yes', '1583551745000', '0']","['12724908', 'False', 'no', '1584132987000', '1']","['5803429', 'True', 'yes', '1584123799000', '10']","['148964242', 'False', 'no', '1583638827000', '0']","['206982396', 'False', 'no', '1583982336000', '0']","['109640662', 'False', 'no', '1584064754000', '0']","['302240445', 'False', 'no', '1584058254000', '0']"
625,29074,NYCCanadians,269624080,8,8,"['231059888', 'False', 'yes', '1585232969000', '0']","['3811713', 'False', 'yes', '1585581296000', '0']","['155277222', 'False', 'yes', '1585064359000', '0']","['616150', 'False', 'yes', '1585065537000', '0']","['2922796', 'True', 'yes', '1585063229000', '0']","['1583541', 'False', 'yes', '1585174362000', '0']","['8243071', 'False', 'yes', '1585080223000', '0']","['11700907', 'False', 'yes', '1585851195000', '0']"
